id	name	type	time_limit	score	passed_minimum	level	price	number_of_questions	quiz_session_number_of_user	quiz_session_avg_user_score
434	GRAMMAR POINTS - Adverbs of frequency with present simple	2	1800	10	5	2	0	2	0	0
435	Reading Comprehension Test 9	2	1800	10	5	2	0	5	0	0
436	Reading Comprehension Test 9	2	1800	10	5	2	0	5	0	0
437	Reading Comprehension Test 9	2	1800	10	5	2	0	34	0	0
438	Reading Comprehension Test 9	2	1800	10	5	2	0	34	0	0
439	"GRAMMAR QUIZ - BEGINNER TEST 1 Adjectives – old, interesting, expensive"	2	1800	10	5	1	0	10	0	0
440	"GRAMMAR QUIZ - BEGINNER TEST 2 A/An, Plurals – Singular and Plural forms"	2	1800	10	5	1	0	10	0	0
441	"GRAMMAR QUIZ - BEGINNER TEST 3 Present simple – I do, I don’t, Do I?"	2	1800	10	5	1	0	10	0	0
442	"GRAMMAR QUIZ - BEGINNER TEST 4Present continuous – I’m doing, I’m not doing, Are you doing?"	2	1800	10	5	1	0	10	0	0
443	GRAMMAR QUIZ - BEGINNER TEST 5Present simple or present continuous?	2	1800	10	5	1	0	10	0	0
444	Reading Comprehension  Test 1 - BEGINNER	2	1800	10	5	1	0	15	0	0
445	GRAMMAR QUIZ - ELEMENTARY TEST 1Adverbs of frequency with present simple	2	1800	10	5	2	0	10	0	0
446	GRAMMAR QUIZ - ELEMENTARY TEST 2Questions – word order and question words	2	1800	10	5	2	0	11	0	0
447	"GRAMMAR QUIZ - ELEMENTARY TEST 3Object pronouns vs subject pronouns – me or I, she or her?"	2	1800	10	5	2	0	10	0	0
448	"GRAMMAR QUIZ - ELEMENTARY TEST 4
at, in, on – prepositions of time"	2	1800	10	5	2	0	10	0	0
449	"GRAMMAR QUIZ - ELEMENTARY TEST 5Superlative adjectives – the oldest, the most important, etc."	2	1800	10	5	2	0	10	0	0
450	Reading Comprehension Test 1 - ELEMENTARY	2	1800	10	5	2	0	12	0	0
451	Reading Comprehension Test 2 - ELEMENTARY	2	1800	10	5	2	0	12	0	0
452	GRAMMAR QUIZ - INTERMEDIATE TEST 1Active and passive voice	2	1800	10	5	3	0	20	0	0
453	"GRAMMAR QUIZ - INTERMEDIATE TEST 2have to, must, should – obligation, prohibition, necessity,"	2	1800	10	5	3	0	20	0	0
454	GRAMMAR QUIZ - INTERMEDIATE TEST 3Indirect speech – reported speech	2	1800	10	5	3	0	20	0	0
455	GRAMMAR QUIZ - INTERMEDIATE TEST 4Defining and non-defining relative clauses	2	1800	10	5	3	0	20	0	0
456	"GRAMMAR QUIZ - INTERMEDIATE TEST 5Past simple, past continuous, past perfect"	2	1800	10	5	3	0	18	0	0
457	GRAMMAR QUIZ - PRE INTERMEDIATE TEST 1Present simple or present continuous	2	1800	10	5	3	0	10	0	0
458	GRAMMAR QUIZ - PRE INTERMEDIATE TEST 2Present perfect or past simple?	2	1800	10	5	3	0	14	0	0
459	GRAMMAR QUIZ - PRE INTERMEDIATE TEST 3Reported speech – indirect speech	2	1800	10	5	3	0	14	0	0
460	"GRAMMAR QUIZ - PRE INTERMEDIATE TEST 4too, too much, too many, enough"	2	1800	10	5	3	0	14	0	0
461	GRAMMAR QUIZ - PRE INTERMEDIATE TEST 5Comparative and superlative adjectives and adverbs	2	1800	10	5	3	0	14	0	0
464	FINAL TEST A1 - GRAMMAR	2	1800	10	5	1	0	20	0	0
465	Final Test A2	2	1800	10	5	8		4	0	0
466	Final Test B1	2	1800	10	5	8		4	0	0
467	FINAL TEST A2 - GRAMMAR	2	1800	10	5	2	0	20	0	0
468	FINAL TEST B1 - GRAMMAR	2	1800	10	5	8	0	20	0	0
474	SIDE BY SIDE 2 TEST	2	1800	10	5	1	0	20	0	0
475	SIDE BY SIDE 3 TEST	2	1800	10	5	1	0	20	0	0
476	SIDE BY SIDE 4 TEST	2	1800	10	5	1	0	20	0	0
473	SIDE BY SIDE 1 TEST	2	1800	10	5	1	0	20	0	0
477	SPEAK NOW 2 TEST	2	1800	10	5	1	0	20	0	0
478	SPEAK NOW 3 TEST	2	1800	10	5	1	0	20	0	0
479	LET'S GO 4 TEST	2	1800	10	5	1	0	20	0	0
480	NEW ROUND-UP 2 TEST	2	1800	10	5	1	0	20	0	0
482	EXPLORE OUR WORLD 4 TEST	2	1800	10	5	1	0	20	0	0
484	EXPLORE OUR WORLD 5 TEST	2	1800	10	5	1	0	20	0	0
485	FAMILY AND FRIENDS 2 TEST	2	1800	10	5	1	0	20	0	0
486	Family and Friends 4	2	1800	10	5	1	0	20	0	0
487	LET'S GO 2 TEST	2	1800	10	5	1	0	20	0	0
488	LET'S GO 3 TEST	2	1800	10	5	1	0	20	0	0
489	CAMBRIDGE FUN FOR FLYERS TEST	2	1800	10	5	1	0	20	0	0
492	Demo Test With Images	2	1800	10	5	1	0	5	0	0
493	Lesson 1. U1. Let's go begin workbook	2	1800	10	5	1	0	20	0	0
494	Lesson 1. Family and Friends Starter	2	1800	10	5	1	0	1	0	0
495	Lesson 1. Hobbies. Daily Conversation Elementary	2	1800	10	5	1	0	20	0	0
496	Lesson 20 Let's Go 1 Workbook 3 Edition	2	1800	10	5	1	0	20	0	0
497	Lesson 3. U2. Lets Go Begin Workbok 3rd Edition	2	1800	10	5	1	0	20	0	0
498	Lesson 8. U4. Let_s Go Begin Workbok 3rd Edition	2	1800	10	5	1	0	20	0	0
499	Lesson 9. U4. Lets Go Begin Workbok 3rd Edition	2	1800	10	5	1	0	20	0	0
500	Lesson 9. U4. Lets Go Begin Workbok 3rd Edition	2	1800	10	5	1	0	20	0	0
501	Lesson 9. U4. Lets Go Begin Workbok 3rd Edition	2	1800	10	5	1	0	20	0	0
502	Exam Lesson 1. Let_s Go Begin_SB_ U1_ Toys	2	1800	10	5	1		0	0	0
504	Homework SBS 4. Unit 2_Lesson 6	2	1800	10	5	2	5000	4	11	6.136363636
505	Lesson 1. Let's go 6. U1. School days	2	1800	10	5	1	0	20	9	4.5
506	Lesson 1. Let's go 6. U1. School days	2	1800	10	5	1	0	20	0	0
507	Lesson 1. U1. Side by side	2	1800	10	5	1	0	20	0	0
508	Lesson 1. Family and Friends 1	2	1800	10	5	1	0	20	0	0
509	Lesson 1. Family and Friends 1	2	1800	10	5	1	0	20	0	0
510	Lesson 1. Family and Friends 1	2	1800	10	5	1	0	18	0	0
511	Lesson 1. Family and Friends 1	2	1800	10	5	1	0	20	0	0
512	Lesson 1. U1. Family and Friends 2	2	1800	10	5	1	0	20	14	7.714285714
513	Lesson 1. U1. Family and Friends 2	2	1800	10	5	1	0	20	0	0
514	Lesson 5. U3. Family and Friends 2	2	1800	10	5	1	0	20	0	0
515	Lesson 41. Cambridge fun for starters	2	1800	10	5	1	0	20	2	6
560	Lesson 12. Oxford_discover_1 WB_Unit 6	2	1800	10	5	1	0	20	0	0
517	Lesson 42 Cambridge fun for starters	2	1800	10	5	1	0	20	3	5.833333333
518	Lesson 1. Oxford_discover_1 WB_Unit 1	2	1800	10	5	1	0	20	1	8.5
540	Lesson 1. Oxford_discover_1 WB_Unit 1	2	1800	10	5	1	0	20	0	0
541	Lesson 14 Let's Go 1 Workbook 3 Edition	2	1800	10	5	1	0	20	2	8.75
542	Lesson 2. Oxford_discover_1 WB_Unit 1	2	1800	10	5	1	0	20	0	0
525	Lesson 10 Let's Go 1 Workbook 3 Edition	2	1800	10	5	1	0	20	2	9
543	Lesson 3. Oxford_discover_1 WB_Unit 2	2	1800	10	5	1	0	20	0	0
561	Lesson 13. Oxford_discover_1 WB_Unit 7	2	1800	10	5	1	0	20	0	0
544	Lesson 4. Oxford_discover_1 WB_Unit 2	2	1800	10	5	1	0	20	0	0
545	Lesson 5. Oxford_discover_1 WB_Unit 3	2	1800	10	5	1	0	20	0	0
530	Lesson 11 Let's Go 1 Workbook 3 Edition	2	1800	10	5	1	0	20	2	5
531	Lesson 43. Cambridge fun for starters	2	1800	10	5	1	0	20	3	2.5
546	Lesson 6. Oxford_discover_1 WB_Unit 3	2	1800	10	5	1	0	20	0	0
533	Lesson 44. Cambridge fun for starters	2	1800	10	5	1	0	20	1	5.5
534	Lesson 12 Let's Go 1 Workbook 3 Edition	2	1800	10	5	1	0	20	3	5.166666667
536	Lesson 45. Cambridge fun for starters	2	1800	10	5	1	0	20	1	8
547	Lesson 15 Let's Go 1 Workbook 3 Edition	2	1800	10	5	1	0	20	3	7.833333333
538	Lesson 13 Let's Go 1 Workbook 3 Edition	2	1800	10	5	1	0	20	2	8.75
539	Lesson 46. Cambridge fun for starters	2	1800	10	5	1	0	20	1	10
548	Lesson 7. Oxford_discover_1 WB_Unit 4	2	1800	10	5	1	0	20	0	0
549	Lesson 8. Oxford_discover_1 WB_Unit 4	2	1800	10	5	1	0	20	0	0
550	Lesson 16 Let's Go 1 Workbook 3 Edition	2	1800	10	5	1	0	20	3	9.666666667
552	Lesson 1. Cambridge fun for movers	2	1800	10	5	1	0	20	0	0
553	Lesson 9. Oxford_discover_1 WB_Unit 5	2	1800	10	5	1	0	20	0	0
554	Lesson 10.Oxford_discover_1 WB_Unit 5	2	1800	10	5	1	0	20	0	0
555	Lesson 17 Let's Go 1 Workbook 3 Edition	2	1800	10	5	1	0	20	2	7.75
556	Lesson 2. Cambridge fun for movers	2	1800	10	5	1	0	20	9	5.722222222
559	Lesson 11. Oxford_discover_1 WB_Unit 6	2	1800	10	5	1	0	20	0	0
558	Lesson 3. Cambridge fun for movers	2	1800	10	5	1	0	20	6	2.833333333
562	Lesson 14. Oxford_discover_1 WB_Unit 7	2	1800	10	5	1	0	20	0	0
563	Lesson 1. Let's Go 1	2	1800	10	5	1	0	20	0	0
564	Lesson 15. Oxford_discover_1 WB_Unit 8	2	1800	10	5	1	0	20	0	0
565	Lesson 16. Oxford_discover_1 WB_Unit 8	2	1800	10	5	1	0	20	0	0
566	Lesson 17. Oxford_discover_1 WB_Unit 9	2	1800	10	5	1	0	20	0	0
567	Lesson 18. Oxford_discover_1 WB_Unit 9	2	1800	10	5	1	0	20	0	0
568	Lesson 3. U1. Cambridge fun for movers	2	1800	10	5	1	0	20	8	2.5625
571	Lesson 5. Cambridge fun for movers	2	1800	10	5	1	0	20	7	2.642857143
570	Lesson 19. Oxford_discover_1 WB_Unit 10	2	1800	10	5	1	0	20	0	0
572	Lesson 18 Let's Go 1 Workbook 3 Edition	2	1800	10	5	1	0	20	2	8.5
573	Lesson 6. Cambridge fun for movers	2	1800	10	5	1	0	20	7	3.142857143
574	Lesson 7. Cambridge fun for movers	2	1800	10	5	1	0	20	2	6.25
575	Lesson 8. Cambridge fun for movers	2	1800	10	5	1	0	20	5	4.4
581	Lesson 13. Cambridge fun for movers	2	1800	10	5	1	0	20	0	0
577	Lesson 9. Cambridge fun for movers	2	1800	10	5	1	0	20	6	4.666666667
578	Lesson 10. Cambridge fun for movers	2	1800	10	5	1	0	20	8	3.0625
579	Lesson 11. Cambridge fun for movers	2	1800	10	5	1	0	20	0	0
580	Lesson 12. Cambridge fun for movers	2	1800	10	5	1	0	20	0	0
582	Lesson 20. Oxford_discover_1 WB_Unit 10	2	1800	10	5	1	0	20	0	0
583	Lesson 14. Cambridge fun for movers	2	1800	10	5	1	0	20	0	0
584	Lesson 15. Cambridge fun for movers	2	1800	10	5	1	0	20	0	0
585	Lesson 16. Cambridge fun for movers	2	1800	10	5	1	0	20	0	0
586	Lesson 17. Cambridge fun for movers	2	1800	10	5	1	0	20	0	0
587	Lesson 21. Oxford_discover_1 WB_Unit 11	2	1800	10	5	1	0	20	0	0
588	Lesson 19 Let's Go 1 Workbook 3 Edition	2	1800	10	5	1	0	20	1	6.5
589	Lesson 18. Cambridge fun for movers	2	1800	10	5	1	0	20	0	0
590	Lesson 19. Cambridge fun for movers	2	1800	10	5	1	0	20	0	0
591	Lesson 20. Cambridge fun for movers	2	1800	10	5	1	0	20	0	0
594	Lesson 21. Cambridge fun for movers	2	1800	10	5	1	0	20	0	0
593	Lesson 22. Oxford_discover_1 WB_Unit 11	2	1800	10	5	1	0	20	0	0
595	Lesson 22. Cambridge fun for movers	2	1800	10	5	1	0	20	4	4.875
596	Lesson 23. Cambridge fun for movers	2	1800	10	5	1	0	20	2	3.75
597	Lesson 24. Cambridge fun for movers	2	1800	10	5	1	0	20	3	6.5
598	Lesson 25. Cambridge fun for movers	2	1800	10	5	1	0	20	3	5
599	Lesson 26. Cambridge fun for movers	2	1800	10	5	1	0	20	2	3
600	Lesson 27. Cambridge fun for movers	2	1800	10	5	1	0	20	2	3
601	Lesson 28. Cambridge fun for movers	2	1800	10	5	1	0	20	3	3.5
602	Lesson 29. Cambridge fun for movers	2	1800	10	5	1	0	20	3	5
603	Lesson 30. Cambridge fun for movers	2	1800	10	5	1	0	20	0	0
604	Lesson 23. Oxford_discover_1 WB_Unit 12	2	1800	10	5	1	0	20	0	0
605	Lesson 31. Cambridge fun for movers	2	1800	10	5	1	0	20	2	5
606	Lesson 32. Cambridge fun for movers	2	1800	10	5	1	0	20	3	3.5
608	Lesson 33. Cambridge fun for movers	2	1800	10	5	1	0	20	0	0
609	Lesson 34. Cambridge fun for movers	2	1800	10	5	1	0	20	3	2.166666667
610	Lesson 24. Oxford_discover_1 WB_Unit 12	2	1800	10	5	1	0	20	0	0
611	Lesson 2. U1. Let's Go 1 Workbook 3 Edition	2	1800	10	5	1	0	20	6	9.75
612	Lesson 35. Cambridge fun for movers	2	1800	10	5	1	0	20	2	5
613	Lesson 36. Cambridge fun for movers	2	1800	10	5	1	0	20	1	3.5
614	Lesson 37. Cambridge fun for movers	2	1800	10	5	1	0	20	2	4.5
615	Lesson 38. Cambridge fun for movers	2	1800	10	5	1	0	20	3	5.833333333
616	Lesson 25. Oxford_discover_1 WB_Unit 13	2	1800	10	5	1	0	20	0	0
617	Lesson 39. Cambridge fun for movers	2	1800	10	5	1	0	20	2	7.25
618	Lesson 40. Cambridge fun for movers	2	1800	10	5	1	0	20	1	3
619	Lesson 41. Cambridge fun for movers	2	1800	10	5	1	0	20	0	0
620	Lesson 42. Cambridge fun for movers	2	1800	10	5	1	0	20	0	0
621	Lesson 43. Cambridge fun for movers	2	1800	10	5	1	0	20	1	0
622	Lesson 26. Oxford_discover_1 WB_Unit 13	2	1800	10	5	1	0	20	0	0
623	Lesson 12. Cambridge fun for movers	2	1800	10	5	1	0	20	1	0
624	Lesson 45. Cambridge fun for movers	2	1800	10	5	1	0	20	0	0
625	Lesson 46. Cambridge fun for movers	2	1800	10	5	1	0	20	2	6
626	Lesson 27. Oxford_discover_1 WB_Unit 14	2	1800	10	5	1	0	20	0	0
627	Lesson 28. Oxford_discover_1 WB_Unit 14	2	1800	10	5	1	0	20	0	0
628	Lesson 47. Cambridge fun for movers	2	1800	10	5	1	0	20	2	2.5
636	Lesson 12. Cambridge fun for movers	2	1800	10	5	1	0	20	0	0
630	Lesson 20 Let's Go 1 Workbook 3 Edition	2	1800	10	5	1	0	20	0	0
631	Lesson 29. Oxford_discover_1 WB_Unit 15	2	1800	10	5	1	0	20	0	0
632	Lesson 48. Cambridge fun for movers	2	1800	10	5	1	0	20	0	0
634	Lesson 49. Cambridge fun for movers	2	1800	10	5	1	0	20	1	6.5
635	Lesson 50. Cambridge fun for movers	2	1800	10	5	1	0	20	3	4.333333333
637	Lesson 12. Cambridge fun for movers	2	1800	10	5	1	0	20	0	0
638	Lesson 30. Oxford_discover_1 WB_Unit 15	2	1800	10	5	1	0	20	0	0
639	Lesson 3 Let's Go 1 Workbook 3 Edition	2	1800	10	5	1	0	20	6	7.583333333
640	Lesson 31. Oxford_discover_1 WB_Unit 16	2	1800	10	5	1	0	20	0	0
641	Lesson 1. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	1	9
642	Lesson 2. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	1	7
643	Lesson 3. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	2	8.5
644	Lesson 4. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
645	Lesson 5. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
647	Lesson 32. Oxford_discover_1 WB_Unit 16	2	1800	10	5	1	0	20	0	0
648	Lesson 6. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
649	Lesson 33. Oxford_discover_1 WB_Unit 17	2	1800	10	5	1	0	20	0	0
650	Lesson 7. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
651	Lesson 4 Let's Go 1 Workbook 3 Edition	2	1800	10	5	1	0	20	8	7.3125
652	Lesson 8. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
653	Lesson 9. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
655	Lesson 10. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
656	Lesson 34. Oxford_discover_1 WB_Unit 17	2	1800	10	5	1	0	20	0	0
657	Lesson 11. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
658	Lesson 12. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
659	Lesson 35. Oxford_discover_1 WB_Unit 18	2	1800	10	5	1	0	20	0	0
660	Lesson 13. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
661	Lesson 14. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
662	Lesson 15. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
663	Lesson 36. Oxford_discover_1 WB_Unit 18	2	1800	10	5	1	0	20	0	0
664	Lesson 1. U1. Oxford discover 2	2	1800	10	5	1	0	20	0	0
665	Lesson 16. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
666	Lesson 17. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
667	Lesson 18. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
668	Lesson 19. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
669	Lesson 5 Let's Go 1 Workbook 3 Edition	2	1800	10	5	1	0	20	0	0
670	Lesson 20. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
671	Lesson 2. U2. Oxford discover 2	2	1800	10	5	1	0	20	0	0
672	Lesson 3. U2. Oxford discover 2	2	1800	10	5	1	0	20	0	0
673	Lesson 21. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
674	Lesson 4. U2. Oxford discover 2	2	1800	10	5	1	0	20	0	0
675	Lesson 22. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
676	Lesson 23. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
677	Lesson 24. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
678	Lesson 25. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
679	Lesson 26. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
680	Lesson 27. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
681	Lesson 28. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
682	Lesson 29. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
683	Lesson 30. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
684	Lesson 5. U3. Oxford discover 2	2	1800	10	5	1	0	20	0	0
685	Lesson 31. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
686	Lesson 32. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
687	Lesson 6. U3. Oxford discover 2	2	1800	10	5	1	0	20	0	0
688	Lesson 33. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
689	Lesson 34. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
690	Lesson 35 Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
691	Lesson 36. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
692	Lesson 37. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
693	Lesson 6 Let's Go 1 Workbook 3 Edition	2	1800	10	5	1	0	20	0	0
694	Lesson 38. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
695	Lesson 39. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
696	Lesson 7. U4. Oxford discover 2	2	1800	10	5	1	0	20	0	0
697	Lesson 40 Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
698	Lesson 41. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
699	Lesson 42. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
700	Lesson 43. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	3	2.166666667
701	Lesson 8. U4. Oxford discover 2	2	1800	10	5	1	0	20	0	0
702	Lesson 44. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	1	4.5
703	Lesson 9. U5. Oxford discover 2	2	1800	10	5	1	0	20	0	0
704	Lesson 45. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	1	8
705	Lesson 46. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	1	0
706	Lesson 10. U5. Oxford discover 2	2	1800	10	5	1	0	20	0	0
710	Lesson 49. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
708	Lesson 47. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
709	Lesson 48. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	1	9
711	Lesson 50. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	1	5
713	Lesson 51. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	0	0
714	Lesson 52. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	1	7
715	Lesson 53. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	1	7.5
716	Lesson 54. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	1	7.5
717	Lesson 55. Cambridge Fun for Flyers	2	1800	10	5	1	0	20	1	0
718	Lesson 7 Let's Go 1 Workbook 3 Edition	2	1800	10	5	1	0	20	0	0
719	Lesson 11. U6. Oxford discover 2	2	1800	10	5	1	0	20	0	0
720	Lesson 12. U6. Oxford discover 2	2	1800	10	5	1	0	20	0	0
721	Lesson 13. U7. Oxford discover 2	2	1800	10	5	1	0	20	0	0
722	Lesson 14. U7. Oxford discover 2	2	1800	10	5	1	0	20	0	0
723	Lesson 8 Let's Go 1 Workbook 3 Edition	2	1800	10	5	1	0	20	4	9.375
724	Lesson 15. U8. Oxford discover 2	2	1800	10	5	1	0	20	0	0
725	Lesson 16. U8. Oxford discover 2	2	1800	10	5	1	0	20	0	0
726	Lesson 17. U9. Oxford discover 2	2	1800	10	5	1	0	20	0	0
727	Lesson 18. U9. Oxford discover 2	2	1800	10	5	1	0	20	0	0
728	Lesson 19. U10. Oxford discover 2	2	1800	10	5	1	0	20	0	0
729	Lesson 9 Let's Go 1 Workbook 3 Edition	2	1800	10	5	1	0	20	0	0
730	Lesson 20. U10. Oxford discover 2	2	1800	10	5	1	0	20	0	0
731	Lesson 21. U11. Oxford discover 2	2	1800	10	5	1	0	20	0	0
732	Lesson 22. U11. Oxford discover 2	2	1800	10	5	1	0	20	0	0
733	Lesson 1. Cambridge Prepare level 1	2	1800	10	5	1	0	20	0	0
734	Lesson 23. U12. Oxford discover 2	2	1800	10	5	1	0	20	0	0
735	Lesson 2. Cambridge Prepare level 1	2	1800	10	5	1	0	20	0	0
736	Lesson 3. Cambridge Prepare level 1	2	1800	10	5	1	0	20	0	0
737	Lesson 4. Cambridge Prepare level 1	2	1800	10	5	1	0	20	0	0
743	Lesson 6. Cambridge Prepare level 1	2	1800	10	5	1	0	20	1	5.5
739	Lesson 27. Cambridge Prepare level 1	2	1800	10	5	1	0	20	1	5
740	Lesson 28. Cambridge Prepare level 1	2	1800	10	5	1	0	20	0	0
741	Lesson 24. U12. Oxford discover 2	2	1800	10	5	1	0	20	0	0
742	Lesson 5. Cambridge Prepare level 1	2	1800	10	5	1	0	20	1	7
744	Lesson 1. U1. Let's go 2	2	1800	10	5	1	0	20	0	0
745	Lesson 8. Cambridge Prepare level 1	2	1800	10	5	1	0	20	0	0
746	Lesson 25. U13. Oxford discover 2	2	1800	10	5	1	0	20	0	0
747	Lesson 9 . Cambridge Prepare level 1	2	1800	10	5	1	0	20	0	0
748	Lesson 10 . Cambridge Prepare level 1	2	1800	10	5	1	0	20	1	0.5
749	Lesson 11 . Cambridge Prepare level 1	2	1800	10	5	1	0	20	1	0
750	Lesson 14 . Cambridge Prepare level 1	2	1800	10	5	1	0	20	1	6
751	Lesson 15. Cambridge Prepare level 1	2	1800	10	5	1	0	20	1	0
752	Lesson 16. Cambridge Prepare level 1	2	1800	10	5	1	0	20	3	1.833333333
753	Lesson 26. U13. Oxford discover 2	2	1800	10	5	1	0	20	0	0
754	Lesson 17. Cambridge Prepare level 1	2	1800	10	5	1	0	20	3	1.5
755	Lesson 27. U14. Oxford discover 2	2	1800	10	5	1	0	20	0	0
756	Lesson 28. U14. Oxford discover 2	2	1800	10	5	1	0	20	0	0
757	Lesson 29. U1. Side by side 3	2	1800	10	5	1	0	20	0	0
758	Lesson 30. U15. Oxford discover 2	2	1800	10	5	1	0	20	0	0
759	Lesson 10 Let's go 2	2	1800	10	5	1	0	20	7	8.428571429
760	Lesson 31. U16. Oxford discover 2	2	1800	10	5	1	0	20	0	0
761	Lesson 11. U5. Let's go 2	2	1800	10	5	1	0	20	10	4.85
762	Lesson 32. U16. Oxford discover 2	2	1800	10	5	1	0	20	0	0
763	Lesson 33. U17. Oxford discover 2	2	1800	10	5	1	0	20	0	0
764	Lesson 19. Cambridge Prepare level 1	2	1800	10	5	1	0	20	4	4.75
765	Lesson 20. Cambridge Prepare level 1	2	1800	10	5	1	0	20	1	0
766	Lesson 21. Cambridge Prepare level 1	2	1800	10	5	1	0	20	0	0
767	Lesson 34. U17. Oxford discover 2	2	1800	10	5	1	0	20	0	0
768	Lesson 25. Cambridge Prepare level 1	2	1800	10	5	1	0	20	1	0
769	Lesson 26. Cambridge Prepare level 1	2	1800	10	5	1	0	20	1	0
770	Lesson 27. Cambridge Prepare level 1	2	1800	10	5	1	0	20	0	0
771	Lesson 12 Let's go 2	2	1800	10	5	1	0	20	3	6.5
772	Lesson 35. U18. Oxford discover 2	2	1800	10	5	1	0	20	0	0
773	Lesson 36. U18. Oxford discover 2	2	1800	10	5	1	0	20	0	0
774	Lesson 1. U6. Let's go 2	2	1800	10	5	1	0	20	3	4.166666667
775	Lesson 1. Oxford Discover 3	2	1800	10	5	1	0	20	0	0
776	Lesson 28. Cambridge Prepare level 1	2	1800	10	5	1	0	20	0	0
777	Lesson 30. Cambridge Prepare level 1	2	1800	10	5	1	0	20	2	7.5
778	Lesson 2. Oxford Discover 3	2	1800	10	5	1	0	20	0	0
779	Lesson 31. Cambridge Prepare level 1	2	1800	10	5	1	0	20	2	2
780	Lesson 32. Cambridge Prepare level 1	2	1800	10	5	1	0	20	0	0
781	Lesson 33. Cambridge Prepare 1	2	1800	10	5	1	0	20	0	0
782	Lesson 3. Oxford Discover 3	2	1800	10	5	1	0	20	0	0
783	Lesson 36. Cambirdge Prepare 1	2	1800	10	5	1	0	20	0	0
784	Lesson 4. Oxford Discover 3	2	1800	10	5	1	0	20	0	0
785	Lesson 14 Let's go 2	2	1800	10	5	1	0	20	7	8.071428571
788	Lesson 37. Cambridge Prepare 1	2	1800	10	5	1	0	20	0	0
787	Lesson 5. Oxford Discover 3	2	1800	10	5	1	0	20	0	0
789	Lesson 38. Cambridge Prepare 1	2	1800	10	5	1	0	20	0	0
790	Lesson 39. Cambridge Prepare 1	2	1800	10	5	1	0	20	0	0
791	Lesson 41. Cambridge Prepare 1	2	1800	10	5	1	0	20	0	0
792	Lesson 6. Oxford Discover 3	2	1800	10	5	1	0	20	0	0
793	Lesson 42. Cambridge Prepare 1	2	1800	10	5	1	0	20	0	0
